bytes;Tamaño en bytes;Recibido en bytes;tiempo tardado;bw 
27;41346;3807;0.0024225711822509766;1.4986713906111604 
27;41346;3807;0.002362966537475586;1.5364746241549794 
27;41346;3807;0.002458333969116211;1.4768693628164096 
27;41346;3807;0.00244903564453125;1.4824766355140186 
27;41346;3807;0.003164052963256836;1.147464396051541 
28;41346;3752;0.002508401870727539;1.426480372588157 
28;41346;3948;0.002421855926513672;1.5546367395156526 
28;41346;3696;0.0024204254150390625;1.4562647754137117 
28;41346;3696;0.0024232864379882812;1.4545454545454546 
28;41346;3920;0.002387523651123047;1.5658078689834232 
29;41346;4350;0.004677295684814453;0.8869405647874401 
29;41346;4002;0.0022640228271484375;1.6857624262847515 
29;41346;4118;0.002444028854370117;1.6068676226709588 
29;41346;4379;0.004056215286254883;1.0295656262857815 
29;41346;4060;0.0022716522216796875;1.704450041981528 
30;41346;3930;0.002689361572265625;1.3936170212765957 
30;41346;4530;0.004975080490112305;0.8683567355154072 
30;41346;4200;0.0022363662719726562;1.791044776119403 
30;41346;4380;0.0031876564025878906;1.3103964098728496 
30;41346;4200;0.0021932125091552734;1.8262854658115013 
31;41346;4309;0.002105236053466797;1.9519818799547 
31;41346;4309;0.0021054744720458984;1.9517608424866946 
31;41346;4061;0.0020461082458496094;1.8927988813796317 
31;41346;4309;0.002175569534301758;1.888876712328767 
31;41346;4278;0.002205371856689453;1.849945945945946 
32;41346;4448;0.002153635025024414;1.9696667773718588 
32;41346;4352;0.0021085739135742188;1.9683401175938489 
32;41346;4352;0.0023462772369384766;1.7689259221623819 
32;41346;4448;0.0020766258239746094;2.0427095292766935 
32;41346;4256;0.0021686553955078125;1.8715919085312225 
33;41346;4554;0.0019996166229248047;2.171932753070228 
33;41346;4584;0.002028226852416992;2.155401434113083 
33;41346;4554;0.0020291805267333984;2.140289037715897 
33;41346;4455;0.0019750595092773438;2.151134717527764 
33;41346;4488;0.0023610591888427734;1.812784004847016 
34;41346;4692;0.001934051513671875;2.3136094674556213 
34;41346;4590;0.0020914077758789062;2.0930232558139537 
34;41346;4692;0.0020127296447753906;2.22316986496091 
34;41346;4726;0.002021312713623047;2.229771172446332 
34;41346;5270;0.00469970703125;1.0693993506493507 
35;41346;4795;0.0019428730010986328;2.3536630261381766 
35;41346;5005;0.003063678741455078;1.557976653696498 
35;41346;4865;0.0021622180938720703;2.145771308854339 
35;41346;4585;0.0018482208251953125;2.365841073271414 
35;41346;4725;0.0018961429595947266;2.3764617125612975 
36;41346;4896;0.0018422603607177734;2.534489452568914 
36;41346;5256;0.0035712718963623047;1.4035649909873824 
36;41346;5436;0.0050051212310791016;1.0357738293716954 
36;41346;5436;0.004782199859619141;1.0840562369129525 
36;41346;4788;0.0019230842590332031;2.3744111083560626 
37;41346;5106;0.0019316673278808594;2.520859047148852 
37;41346;5069;0.001964569091796875;2.4606796116504857 
37;41346;5402;0.009435653686523438;0.5459874671518091 
37;41346;5069;0.0018131732940673828;2.6661406969099275 
37;41346;5069;0.0017979145050048828;2.6887680678955044 
38;41346;5700;0.003927707672119141;1.3839990287726114 
38;41346;5170;0.0017616748809814453;2.798754905941264 
38;41346;5092;0.0018227100372314453;2.664224983649444 
38;41346;5206;0.001965045928955078;2.5265712205775297 
38;41346;5168;0.001741170883178711;2.8306175544296863 
39;41346;5304;0.00179290771484375;2.821276595744681 
39;41346;6201;0.009066581726074219;0.6522562322499211 
39;41346;5304;0.0017256736755371094;2.9311964631113567 
39;41346;5811;0.003698110580444336;1.4985494165430984 
39;41346;5304;0.0016865730285644531;2.9991518235793047 
40;41346;5480;0.0017545223236083984;2.9786655795624406 
40;41346;5440;0.0016889572143554688;3.0717108977978542 
40;41346;6800;0.006925344467163086;0.9364133989740765 
40;41346;5480;0.0017635822296142578;2.963363525753684 
40;41346;5480;0.0023462772369384766;2.2274159130169697 
41;41346;5576;0.0016164779663085938;3.2896755162241886 
41;41346;5576;0.0016031265258789062;3.317073170731707 
41;41346;5535;0.0016942024230957031;3.1156768927666763 
41;41346;5576;0.0016143321990966797;3.294048146507163 
41;41346;5986;0.0033347606658935547;1.7118753127904482 
42;41346;5628;0.0016262531280517578;3.3003958363876262 
42;41346;5838;0.0024039745330810547;2.3159773876822376 
42;41346;5670;0.0015714168548583984;3.4410559854346836 
42;41346;5712;0.0016491413116455078;3.3031661124765073 
42;41346;6216;0.004210472106933594;1.4079275198187995 
43;41346;7783;0.009209632873535156;0.8059438749093921 
43;41346;5891;0.0017654895782470703;3.182174206617151 
43;41346;5633;0.0016105175018310547;3.33560325684678 
43;41346;5848;0.001634359359741211;3.412399708242159 
43;41346;5805;0.0016489028930664062;3.357432041642568 
44;41346;5984;0.0016777515411376953;3.4014494813130596 
44;41346;5984;0.0016431808471679688;3.473012188044109 
44;41346;5940;0.0015141963958740234;3.7411431270666036 
44;41346;6644;0.00409245491027832;1.5482668220215554 
44;41346;5984;0.0016162395477294922;3.5309042631656586 
45;41346;6120;0.0015816688537597656;3.6900813988543866 
45;41346;6165;0.0017628669738769531;3.3351365972410063 
45;41346;6075;0.0016143321990966797;3.58883473637572 
45;41346;5850;0.001500844955444336;3.717235901509134 
45;41346;6075;0.0015265941619873047;3.795096048727159 
46;41346;6394;0.006982564926147461;0.8732884897736197 
46;41346;6256;0.0016798973083496094;3.551518592108998 
46;41346;6026;0.001558542251586914;3.6873183417469786 
46;41346;6018;0.0016584396362304688;3.4606095457159287 
46;41346;6210;0.0016133785247802734;3.670755135215014 
47;41346;6345;0.001529693603515625;3.95573566084788 
47;41346;6768;0.0030841827392578125;2.0927643784786643 
47;41346;6345;0.0015461444854736328;3.9136468774094064 
47;41346;6063;0.0014581680297851562;3.9653368214519293 
47;41346;6345;0.0014455318450927734;4.186046511627907 
48;41346;6432;0.0013799667358398438;4.445058742225294 
48;41346;6288;0.0013883113861083984;4.319422977846471 
48;41346;6432;0.0013616085052490234;4.5049903694624405 
48;41346;6480;0.0014188289642333984;4.355570492354226 
48;41346;6336;0.0014278888702392578;4.231758223409584 
49;41346;6566;0.0014920234680175781;4.196868008948546 
49;41346;6566;0.0014185905456542969;4.4141176470588235 
49;41346;6762;0.0021021366119384766;3.067710105478054 
49;41346;6566;0.0014264583587646484;4.389771017884005 
49;41346;7497;0.0044403076171875;1.610180412371134 
50;41346;6500;0.0013651847839355469;4.5406915822563745 
50;41346;6750;0.001561880111694336;4.1215081666921085 
50;41346;6600;0.0018038749694824219;3.4892942109436955 
50;41346;6600;0.002123594284057617;2.963960929605928 
50;41346;6900;0.002004384994506836;3.2829784703223504 
51;41346;6579;0.0014965534210205078;4.1924486219531625 
51;41346;6834;0.0013873577117919922;4.697714383914762 
51;41346;6783;0.0013353824615478516;4.844134975897161 
51;41346;6885;0.001451253890991211;4.524396254312469 
51;41346;6885;0.0014491081237792969;4.531095755182626 
52;41346;6922;0.001338958740234375;4.93019943019943 
52;41346;6708;0.0013837814331054688;4.62301860785665 
52;41346;6968;0.0012960433959960938;5.127299484915379 
52;41346;6916;0.0013012886047363281;5.0685232685965556 
52;41346;6916;0.0013384819030761719;4.927680798004988 
53;41346;7102;0.0013501644134521484;5.016422390958856 
53;41346;6837;0.0013778209686279297;4.732306627444195 
53;41346;6890;0.0012676715850830078;5.183374083129585 
53;41346;6890;0.001505136489868164;4.365594804371931 
53;41346;7102;0.0013175010681152344;5.1407889974665215 
54;41346;7182;0.0013091564178466797;5.231833910034602 
54;41346;7182;0.001325368881225586;5.167835941716136 
54;41346;7236;0.0012829303741455078;5.378925850213715 
54;41346;7236;0.0012784004211425781;5.39798582618426 
54;41346;7182;0.0012996196746826172;5.270225646670336 
55;41346;7370;0.0013451576232910156;5.225097483161999 
55;41346;7150;0.0012776851654052734;5.336816570255645 
55;41346;7370;0.0013687610626220703;5.134993903501132 
55;41346;7315;0.0014846324920654297;4.698891922273968 
55;41346;7095;0.0012509822845458984;5.408805031446541 
56;41346;7448;0.0012972354888916016;5.475464069104944 
56;41346;7504;0.0013599395751953125;5.262272089761571 
56;41346;7448;0.0012896060943603516;5.507857274912183 
56;41346;7504;0.0013463497161865234;5.315388701965645 
56;41346;7448;0.0012691020965576172;5.596843885027241 
57;41346;7581;0.0012226104736328125;5.913416536661466 
57;41346;7581;0.0012166500091552734;5.94238683127572 
57;41346;7752;0.0017175674438476562;4.304275402554136 
57;41346;7581;0.0012502670288085938;5.782608695652174 
57;41346;7638;0.0013432502746582031;5.422790202342918 
58;41346;7772;0.0013298988342285156;5.5733237719612765 
58;41346;7714;0.0013005733489990234;5.656461961503208 
58;41346;7482;0.0012543201446533203;5.68865234746246 
58;41346;7714;0.0012805461883544922;5.744926456898157 
58;41346;7888;0.001672983169555664;4.496508479407154 
59;41346;7847;0.0011622905731201172;6.4385641025641025 
59;41346;7847;0.0012483596801757812;5.994652406417113 
59;41346;7788;0.001173257827758789;6.33042064621012 
59;41346;7788;0.0011782646179199219;6.303520841764468 
59;41346;7847;0.0012552738189697266;5.961633428300095 
60;41346;7920;0.0012395381927490234;6.093479515291402 
60;41346;8040;0.0014140605926513672;5.422357106727365 
60;41346;8040;0.001394033432006836;5.500256541816316 
60;41346;7740;0.0011572837829589844;6.378244746600742 
60;41346;7920;0.0012156963348388672;6.212982937830947 
61;41346;8113;0.0012378692626953125;6.250385208012327 
61;41346;8113;0.001146078109741211;6.75098814229249 
61;41346;7808;0.0012238025665283203;6.08455094486655 
61;41346;8113;0.0011522769927978516;6.71466997723981 
61;41346;8113;0.001224517822265625;6.318535825545172 
62;41346;8060;0.0011577606201171875;6.6392092257001645 
62;41346;8246;0.0013377666473388672;5.878453038674033 
62;41346;8184;0.0011799335479736328;6.614669630228329 
62;41346;8246;0.0011489391326904297;6.844573562979871 
62;41346;7936;0.0011255741119384766;6.7239991527218805 
63;41346;8379;0.0011432170867919922;6.9897810218978105 
63;41346;8379;0.0012335777282714844;6.477773482798608 
63;41346;8127;0.0012116432189941406;6.396694214876033 
63;41346;8316;0.0011146068572998047;7.115294117647059 
63;41346;8316;0.0011322498321533203;7.004421983575489 
64;41346;8320;0.0011522769927978516;6.885992137388786 
64;41346;8448;0.0010917186737060547;7.379777243939725 
64;41346;8448;0.0010972023010253906;7.342894393741851 
64;41346;8448;0.0011506080627441406;7.002072109407377 
64;41346;8512;0.0012688636779785156;6.397594889139421 
65;41346;8580;0.0011916160583496094;6.866746698679472 
65;41346;8385;0.0011906623840332031;6.71605927112535 
65;41346;8580;0.0011060237884521484;7.398146152187971 
65;41346;8645;0.0011723041534423828;7.032743542810657 
65;41346;8580;0.0011105537414550781;7.367969085444397 
66;41346;8778;0.001215219497680664;6.88875809299588 
66;41346;8910;0.0017635822296142578;4.818169528187103 
66;41346;8778;0.0012392997741699219;6.754905732974221 
66;41346;8448;0.0010676383972167969;7.546225993747209 
66;41346;8778;0.0011894702911376953;7.037883343355382 
67;41346;8844;0.0010571479797363281;7.978349120433018 
67;41346;8844;0.0010993480682373047;7.672088484059857 
67;41346;8978;0.0013523101806640625;6.331452750352609 
67;41346;8844;0.0011281967163085938;7.475908706677937 
67;41346;8844;0.0011184215545654297;7.541249200596888 
68;41346;8704;0.0012693405151367188;6.539444027047333 
68;41346;8908;0.0011029243469238281;7.702550799827065 
68;41346;8976;0.0010707378387451172;7.994655978623914 
68;41346;9112;0.0016024112701416016;5.423002529385508 
68;41346;9044;0.001169443130493164;7.375331294597349 
69;41346;9108;0.0010309219360351562;8.425531914893616 
69;41346;9108;0.0011475086212158203;7.569499272802826 
69;41346;9177;0.0012094974517822266;7.235955056179775 
69;41346;9108;0.0011258125305175781;7.715374841168996 
69;41346;9108;0.0010466575622558594;8.298861047835992 
70;41346;9240;0.0010764598846435547;8.186046511627907 
70;41346;9240;0.0009894371032714844;8.906024096385542 
70;41346;9170;0.0009958744049072266;8.78142207325832 
70;41346;9240;0.0010156631469726562;8.67605633802817 
70;41346;9170;0.0010080337524414062;8.675496688741722 
71;41346;9230;0.0009944438934326172;8.85159434188444 
71;41346;9372;0.0010409355163574219;8.586349060925333 
71;41346;9301;0.0010209083557128906;8.688463334890239 
71;41346;9301;0.0010569095611572266;8.39251071509136 
71;41346;9372;0.00109100341796875;8.192307692307692 
72;41346;9504;0.0010547637939453125;8.593128390596744 
72;41346;10368;0.0029888153076171875;3.3082322910019144 
72;41346;9288;0.0011022090911865234;8.036340038935757 
72;41346;9432;0.0009932518005371094;9.056168987037926 
72;41346;9216;0.001026153564453125;8.565055762081784 
73;41346;9563;0.0009810924530029297;9.295747266099635 
73;41346;9563;0.0010001659393310547;9.118474374255065 
73;41346;9636;0.001013040542602539;9.071310896681572 
73;41346;9636;0.001079559326171875;8.512367491166078 
73;41346;9563;0.0009796619415283203;9.30932100267705 
74;41346;9694;0.0010232925415039062;9.03448275862069 
74;41346;9694;0.0009763240814208984;9.46910866910867 
74;41346;9768;0.0010302066802978516;9.042351307567692 
74;41346;9694;0.0009884834289550781;9.352629040038591 
74;41346;9768;0.0009725093841552734;9.578818337827899 
75;41346;9900;0.0009791851043701172;9.642074506939371 
75;41346;11850;0.005362033843994141;2.10760337927968 
75;41346;9900;0.0011014938354492188;8.571428571428571 
75;41346;9825;0.0009679794311523438;9.679802955665025 
75;41346;9825;0.0009477138519287109;9.88679245283019 
76;41346;10032;0.0009877681732177734;9.685734974656047 
76;41346;10184;0.0013725757598876953;7.075907590759076 
76;41346;10032;0.0010886192321777344;8.788436268068331 
76;41346;9956;0.0009391307830810547;10.11018024879411 
76;41346;9880;0.0009565353393554688;9.850448654037887 
77;41346;10087;0.0009524822235107422;10.099624530663329 
77;41346;10010;0.0009377002716064453;10.180523773201118 
77;41346;10010;0.0009257793426513672;10.311614730878187 
77;41346;10164;0.0009865760803222656;9.825036249395843 
77;41346;10087;0.0009272098541259766;10.374903574183595 
78;41346;10140;0.0009372234344482422;10.317985245484609 
78;41346;10218;0.0009176731109619141;10.618862042088855 
78;41346;10296;0.0010194778442382812;9.631431244153415 
78;41346;10296;0.001058340072631836;9.277765262446497 
78;41346;10218;0.0009279251098632812;10.501541623843782 
79;41346;10349;0.0009334087371826172;10.573690932311623 
79;41346;10349;0.0010066032409667969;9.804831833254381 
79;41346;10349;0.0010395050048828125;9.494495412844037 
79;41346;10191;0.0009491443634033203;10.239638281838735 
79;41346;10349;0.0009102821350097656;10.842325825039287 
80;41346;10480;0.0009701251983642578;10.30228557385107 
80;41346;10546;0.00104522705078125;9.622262773722628 
80;41346;10480;0.0009768009185791016;10.231876983158408 
80;41346;10560;0.0009768009185791016;10.309982914327557 
80;41346;10480;0.0008883476257324219;11.250670960815889 
81;41346;11583;0.0033528804779052734;3.2946028585650287 
81;41346;10530;0.0010313987731933594;9.736477115117891 
81;41346;10692;0.0009915828704833984;10.283241163741284 
81;41346;10611;0.0009245872497558594;10.94481691593605 
81;41346;10611;0.0009756088256835938;10.372434017595308 
82;41346;10660;0.0009698867797851562;10.48180924287119 
82;41346;10578;0.0009577274322509766;10.533233756534727 
82;41346;10742;0.0009284019470214844;11.034411915767848 
82;41346;10742;0.0009415149688720703;10.880729298556597 
82;41346;10742;0.0009648799896240234;10.61724734371139 
83;41346;10956;0.0010650157928466797;9.81061114842176 
83;41346;10873;0.0009455680847167969;10.966212808875442 
83;41346;10873;0.0008940696716308594;11.597866666666667 
83;41346;10624;0.0010309219360351562;9.827937095282147 
83;41346;10707;0.0009274482727050781;11.009768637532133 
84;41346;11004;0.0008809566497802734;11.912313937753721 
84;41346;11004;0.0009067058563232422;11.574020510123587 
84;41346;11004;0.0009241104125976562;11.356037151702786 
84;41346;10920;0.0009500980377197266;10.961104140526976 
84;41346;10752;0.0008847713470458984;11.589329021827 
85;41346;10880;0.0009055137634277344;11.458662453923118 
85;41346;11390;0.001767873764038086;6.1443020903573835 
85;41346;11220;0.0010044574737548828;10.652741514360313 
85;41346;10965;0.0008625984191894531;12.122719734660032 
85;41346;10965;0.0009214878082275391;11.347994825355757 
86;41346;11094;0.0008792877197265625;12.032537960954446 
86;41346;11352;0.0009949207305908203;10.88138030194105 
86;41346;11266;0.0009188652038574219;11.692786715101194 
86;41346;11094;0.0009140968322753906;11.57433489827856 
86;41346;11266;0.0008709430694580078;12.336162058581987 
87;41346;11136;0.0008606910705566406;12.339058171745153 
87;41346;11310;0.0009052753448486328;11.914669475902027 
87;41346;11310;0.0008518695831298828;12.661628883291351 
87;41346;11397;0.0008769035339355469;12.394779771615008 
87;41346;12615;0.003190279006958008;3.771018608474703 
88;41346;11264;0.0008504390716552734;12.631342865152789 
88;41346;11528;0.0009205341339111328;11.943019943019943 
88;41346;11528;0.0008230209350585938;13.358053302433373 
88;41346;12056;0.0023665428161621094;4.8583518033447515 
88;41346;11528;0.0008225440979003906;13.365797101449276 
89;41346;11481;0.0008940696716308594;12.2464 
89;41346;11659;0.0008938312530517578;12.439583889037076 
89;41346;11659;0.0009109973907470703;12.205181889557707 
89;41346;11659;0.0008716583251953125;12.75601750547046 
89;41346;11481;0.0008411407470703125;13.017006802721088 
90;41346;11790;0.0008258819580078125;13.61431870669746 
90;41346;11790;0.0008409023284912109;13.371136943578112 
90;41346;11790;0.0008502006530761719;13.224901850813236 
90;41346;11790;0.000865936279296875;12.984581497797357 
90;41346;11790;0.0008821487426757812;12.745945945945946 
91;41346;11830;0.0008509159088134766;13.258615858783973 
91;41346;11921;0.0008299350738525391;13.698362539500144 
91;41346;11921;0.0008509159088134766;13.36060521154385 
91;41346;11830;0.000858306884765625;13.144444444444444 
91;41346;11921;0.0008540153503417969;13.312116136236739 
92;41346;11960;0.0007991790771484375;14.272076372315036 
92;41346;12052;0.0008702278137207031;13.207671232876713 
92;41346;12052;0.0008513927459716797;13.499859983197984 
92;41346;12052;0.0008728504180908203;13.167986888828189 
92;41346;12052;0.0008945465087890625;12.84861407249467 
93;41346;11904;0.0008552074432373047;13.274602732088097 
93;41346;12090;0.0007908344268798828;14.57943925233645 
93;41346;11904;0.0008356571197509766;13.585164051355207 
93;41346;13764;0.0038216114044189453;3.4347744712708215 
93;41346;12090;0.0008032321929931641;14.354407836153161 
94;41346;12220;0.0007688999176025391;15.156589147286821 
94;41346;12126;0.0008041858673095703;14.380077082715683 
94;41346;12220;0.0007843971252441406;14.857142857142858 
94;41346;12314;0.00091552734375;12.827083333333333 
94;41346;12220;0.0007779598236083984;14.9800796812749 
95;41346;12350;0.0007879734039306641;14.947049924357035 
95;41346;13585;0.0029096603393554688;4.452638479187152 
95;41346;12255;0.0008437633514404297;13.851370443628143 
95;41346;12350;0.0007812976837158203;15.07476350320415 
95;41346;12350;0.0007882118225097656;14.942528735632184 
96;41346;12480;0.0007982254028320312;14.910394265232975 
96;41346;12480;0.0008080005645751953;14.730008852168782 
96;41346;12288;0.0007898807525634766;14.836100211288862 
96;41346;12576;0.0008733272552490234;13.733005733005733 
96;41346;12480;0.0007579326629638672;15.70305127398553 
97;41346;12513;0.0007793903350830078;15.311104313245641 
97;41346;12707;0.0008161067962646484;14.848962898042652 
97;41346;12319;0.0008080005645751953;14.539982295662437 
97;41346;12513;0.00078582763671875;15.185679611650485 
97;41346;12610;0.0007915496826171875;15.19277108433735 
98;41346;12838;0.0008146762847900391;15.028387474392742 
98;41346;12642;0.0008723735809326172;13.820169445203607 
98;41346;12838;0.0009045600891113281;13.535055350553506 
98;41346;12936;0.0010986328125;11.229166666666666 
98;41346;12740;0.0007848739624023438;15.479951397326852 
99;41346;12672;0.0007443428039550781;16.235746316463807 
99;41346;12870;0.0008058547973632812;15.23076923076923 
99;41346;12870;0.0007767677307128906;15.80110497237569 
99;41346;12870;0.0007474422454833984;16.42105263157895 
99;41346;12870;0.0007832050323486328;15.67123287671233 
100;41346;13100;0.0008275508880615234;15.096513972918467 
100;41346;13100;0.0009207725524902344;13.56809943034697 
100;41346;13000;0.000759124755859375;16.331658291457288 
100;41346;12900;0.0008022785186767578;15.334323922734027 
100;41346;13000;0.0007643699645996094;16.21958827199002 
101;41346;13231;0.0008978843688964844;14.053106744556558 
101;41346;14140;0.002562284469604492;5.26286405508514 
101;41346;13130;0.0007843971252441406;15.963525835866262 
101;41346;13130;0.0007615089416503906;16.443331246086412 
101;41346;13130;0.0007798671722412109;16.056251910730662 
102;41346;13158;0.0007460117340087891;16.820709491850433 
102;41346;13260;0.0007548332214355469;16.753000631711938 
102;41346;13362;0.0009381771087646484;13.58271918678526 
102;41346;13260;0.0007684230804443359;16.45671734408936 
102;41346;13260;0.0007767677307128906;16.279926335174952 
103;41346;13184;0.0007519721984863281;16.720355104629043 
103;41346;13390;0.0007688999176025391;16.607751937984496 
103;41346;15347;0.0038590431213378906;3.7926603237365626 
103;41346;13596;0.0010075569152832031;12.868906767628964 
103;41346;13390;0.0007145404815673828;17.871204537871204 
